"","first_last_court","first.name","last.name","first_last_court_eval.year","eval.year","court","pap","gender","asian","black","hispanic","white","judjis_score"
"869","Boyce Martin, Jr. (6)","Boyce","Martin, Jr.","Boyce Martin, Jr. (6) 2010",2010,"Sixth Circuit",0,1,0,0,0,1,-0.238095238095238
"872","Boyce Martin, Jr. (6)","Boyce","Martin, Jr.","Boyce Martin, Jr. (6) 2013",2013,"Sixth Circuit",0,1,0,0,0,1,-0.444444444444444
"910","Scott Matheson, Jr. (10)","Scott","Matheson, Jr.","Scott Matheson, Jr. (10) 2015",2015,"Tenth Circuit",0,1,0,0,0,1,-0.0277777777916667
"1130","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 1990",1990,"Federal Circuit",1,1,0,0,0,1,0
"1146","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 1999",1999,"Federal Circuit",1,1,0,0,0,1,0
"1153","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 2003",2003,"Federal Circuit",1,1,0,0,0,1,0.333333333333333
"1167","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 2011",2011,"Federal Circuit",1,1,0,0,0,1,0
"1173","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 2014",2014,"Federal Circuit",1,1,0,0,0,1,0.222222222222222
"1179","Haldane Mayer (Fed)","Haldane","Mayer","Haldane Mayer (Fed) 2017",2017,"Federal Circuit",1,1,0,0,0,1,0
"1734","Michael McConnell (10)","Michael","McConnell","Michael McConnell (10) 2005",2005,"Tenth Circuit",1,1,0,0,0,1,0.541666666666667
"1742","Michael McConnell (10)","Michael","McConnell","Michael McConnell (10) 2009",2009,"Tenth Circuit",1,1,0,0,0,1,0.287878787878788
"372","Carolyn McHugh (10)","Carolyn","McHugh","Carolyn McHugh (10) 2015",2015,"Tenth Circuit",0,0,0,0,0,1,0.370370370333333
"878","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 1990",1990,"Tenth Circuit",0,1,0,0,0,1,-0.666666666666667
"882","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 1992",1992,"Tenth Circuit",0,1,0,0,0,1,-0.5
"887","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 1998",1998,"Tenth Circuit",0,1,0,0,0,1,-0.444444444444444
"891","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 2001",2001,"Tenth Circuit",0,1,0,0,0,1,-0.5
"896","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 2005",2005,"Tenth Circuit",0,1,0,0,0,1,-0.648148148148148
"900","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 2009",2009,"Tenth Circuit",0,1,0,0,0,1,0
"904","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 2013",2013,"Tenth Circuit",0,1,0,0,0,1,-0.3111111111
"908","Monroe McKay (10)","Monroe","McKay","Monroe McKay (10) 2015",2015,"Tenth Circuit",0,1,0,0,0,1,-0.111111111111111
"1665","David McKeague (6)","David","McKeague","David McKeague (6) 2006",2006,"Sixth Circuit",1,1,0,0,0,1,0.215277777791667
"1673","David McKeague (6)","David","McKeague","David McKeague (6) 2010",2010,"Sixth Circuit",1,1,0,0,0,1,0.479166666666667
"1683","David McKeague (6)","David","McKeague","David McKeague (6) 2013",2013,"Sixth Circuit",1,1,0,0,0,1,0.333333333333333
"1692","David McKeague (6)","David","McKeague","David McKeague (6) 2017",2017,"Sixth Circuit",1,1,0,0,0,1,0.4814814815
"122","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 1997",1997,"Third Circuit",0,1,0,1,0,0,0.166666666666667
"123","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2000",2000,"Third Circuit",0,1,0,1,0,0,-0.222222222222222
"124","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2004",2004,"Third Circuit",0,1,0,1,0,0,-0.69047619047619
"125","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2006",2006,"Third Circuit",0,1,0,1,0,0,-0.37698412697619
"126","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2010",2010,"Third Circuit",0,1,0,1,0,0,-0.302083333333333
"127","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2013",2013,"Third Circuit",0,1,0,1,0,0,0.125
"129","Theodore McKee (3)","Theodore","McKee","Theodore McKee (3) 2016",2016,"Third Circuit",0,1,0,1,0,0,-0.0416666666666667
"308","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2001",2001,"Ninth Circuit",0,0,0,0,0,1,-0.215277777791667
"311","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2004",2004,"Ninth Circuit",0,0,0,0,0,1,-0.215277777791667
"315","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2005",2005,"Ninth Circuit",0,0,0,0,0,1,-0.619047619047619
"321","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2009",2009,"Ninth Circuit",0,0,0,0,0,1,-0.265432098777778
"326","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2014",2014,"Ninth Circuit",0,0,0,0,0,1,0.0185185185
"331","Mary McKeown (9)","Mary","McKeown","Mary McKeown (9) 2018",2018,"Ninth Circuit",0,0,0,0,0,1,-0.125
"1490","Joseph Mclaughlin (2)","Joseph","Mclaughlin","Joseph Mclaughlin (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.222222222222222
"1523","Joseph Mclaughlin (2)","Joseph","Mclaughlin","Joseph Mclaughlin (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.611111111111111
"1504","Joseph McLaughlin (2)","Joseph","McLaughlin","Joseph McLaughlin (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.0864197530740741
"1514","Joseph McLaughlin (2)","Joseph","McLaughlin","Joseph McLaughlin (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0
"1533","Joseph McLaughlin (2)","Joseph","McLaughlin","Joseph McLaughlin (2) 2012",2012,"Second Circuit",1,1,0,0,0,1,0
"57","Theodore McMillian (8)","Theodore","McMillian","Theodore McMillian (8) 1990",1990,"Eighth Circuit",0,1,0,1,0,0,-0.222222222222222
"58","Theodore McMillian (8)","Theodore","McMillian","Theodore McMillian (8) 1993",1993,"Eighth Circuit",0,1,0,1,0,0,-0.666666666666667
"59","Theodore McMillian (8)","Theodore","McMillian","Theodore McMillian (8) 1997",1997,"Eighth Circuit",0,1,0,1,0,0,-0.487654321
"60","Theodore McMillian (8)","Theodore","McMillian","Theodore McMillian (8) 2001",2001,"Eighth Circuit",0,1,0,1,0,0,-0.648148148138889
"61","Theodore McMillian (8)","Theodore","McMillian","Theodore McMillian (8) 2005",2005,"Eighth Circuit",0,1,0,1,0,0,-0.5
"1703","Robert McWilliams (10)","Robert","McWilliams","Robert McWilliams (10) 1990",1990,"Tenth Circuit",1,1,0,0,0,1,0.444444444444444
"1708","Robert McWilliams (10)","Robert","McWilliams","Robert McWilliams (10) 1992",1992,"Tenth Circuit",1,1,0,0,0,1,0.333333333333333
"1716","Robert McWilliams (10)","Robert","McWilliams","Robert McWilliams (10) 1998",1998,"Tenth Circuit",1,1,0,0,0,1,0.138888888888889
"1724","Robert McWilliams (10)","Robert","McWilliams","Robert McWilliams (10) 2001",2001,"Tenth Circuit",1,1,0,0,0,1,0.0555555555555556
"1736","Robert McWilliams (10)","Robert","McWilliams","Robert McWilliams (10) 2005",2005,"Tenth Circuit",1,1,0,0,0,1,0.222222222238095
"1020","Michael Melloy (8)","Michael","Melloy","Michael Melloy (8) 2005",2005,"Eighth Circuit",1,1,0,0,0,1,0.229166666666667
"1028","Michael Melloy (8)","Michael","Melloy","Michael Melloy (8) 2008",2008,"Eighth Circuit",1,1,0,0,0,1,0.111111111111111
"1039","Michael Melloy (8)","Michael","Melloy","Michael Melloy (8) 2012",2012,"Eighth Circuit",1,1,0,0,0,1,0
"1050","Michael Melloy (8)","Michael","Melloy","Michael Melloy (8) 2016",2016,"Eighth Circuit",1,1,0,0,0,1,0.104166666666667
"854","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 1990",1990,"Sixth Circuit",0,1,0,0,0,1,0.166666666666667
"855","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 1991",1991,"Sixth Circuit",0,1,0,0,0,1,-0.0666666666666667
"857","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 1995",1995,"Sixth Circuit",0,1,0,0,0,1,-0.208333333333333
"858","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 1998",1998,"Sixth Circuit",0,1,0,0,0,1,0
"860","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 1999",1999,"Sixth Circuit",0,1,0,0,0,1,-0.365079365095238
"863","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 2002",2002,"Sixth Circuit",0,1,0,0,0,1,-0.388888888888889
"867","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 2006",2006,"Sixth Circuit",0,1,0,0,0,1,-0.216666666666667
"870","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 2010",2010,"Sixth Circuit",0,1,0,0,0,1,-0.333333333333333
"873","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 2013",2013,"Sixth Circuit",0,1,0,0,0,1,-0.333333333333333
"875","Gilbert Merritt (6)","Gilbert","Merritt","Gilbert Merritt (6) 2017",2017,"Sixth Circuit",0,1,0,0,0,1,-0.142857142857143
"1262","Thomas Meskill (1)","Thomas","Meskill","Thomas Meskill (1) 1993",1993,"First Circuit",1,1,0,0,0,1,0.47222222225
"1473","Thomas Meskill (2)","Thomas","Meskill","Thomas Meskill (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0.333333333333333
"1494","Thomas Meskill (2)","Thomas","Meskill","Thomas Meskill (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.0625
"1508","Thomas Meskill (2)","Thomas","Meskill","Thomas Meskill (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.43650793647619
"1518","Thomas Meskill (2)","Thomas","Meskill","Thomas Meskill (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.185185185185185
"1529","Thomas Meskill (2)","Thomas","Meskill","Thomas Meskill (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.222222222222222
"689","M. Michael (4)","M.","Michael","M. Michael (4) 1999",1999,"Fourth Circuit",0,1,0,0,0,1,-0.435185185166667
"691","M. Michael (4)","M.","Michael","M. Michael (4) 2002",2002,"Fourth Circuit",0,1,0,0,0,1,-0.333333333333333
"693","M. Michael (4)","M.","Michael","M. Michael (4) 2004",2004,"Fourth Circuit",0,1,0,0,0,1,-0.333333333333333
"694","M. Michael (4)","M.","Michael","M. Michael (4) 2005",2005,"Fourth Circuit",0,1,0,0,0,1,-0.43
"696","M. Michael (4)","M.","Michael","M. Michael (4) 2009",2009,"Fourth Circuit",0,1,0,0,0,1,0
"1139","Paul Michel (Fed)","Paul","Michel","Paul Michel (Fed) 1995",1995,"Federal Circuit",1,1,0,0,0,1,0.166666666666667
"1141","Paul Michel (Fed)","Paul","Michel","Paul Michel (Fed) 1998",1998,"Federal Circuit",1,1,0,0,0,1,0.222222222222222
"1147","Paul Michel (Fed)","Paul","Michel","Paul Michel (Fed) 1999",1999,"Federal Circuit",1,1,0,0,0,1,0
"1154","Paul Michel (Fed)","Paul","Michel","Paul Michel (Fed) 2003",2003,"Federal Circuit",1,1,0,0,0,1,0
"1161","Paul Michel (Fed)","Paul","Michel","Paul Michel (Fed) 2006",2006,"Federal Circuit",1,1,0,0,0,1,0.133333333333333
"519","Abner Mikva (DC)","Abner","Mikva","Abner Mikva (DC) 1990",1990,"D.C. Circuit",0,1,0,0,0,1,-0.75
"520","Abner Mikva (DC)","Abner","Mikva","Abner Mikva (DC) 1994",1994,"D.C. Circuit",0,1,0,0,0,1,-0.583333333333333
"1621","H Milburn (6)","H","Milburn","H Milburn (6) 1990",1990,"Sixth Circuit",1,1,0,0,0,1,1
"1636","H Milburn (6)","H","Milburn","H Milburn (6) 1995",1995,"Sixth Circuit",1,1,0,0,0,1,0.433333333333333
"1131","Jack Miller (Fed)","Jack","Miller","Jack Miller (Fed) 1990",1990,"Federal Circuit",1,1,0,0,0,1,0
"232","Patricia Millett (DC)","Patricia","Millett","Patricia Millett (DC) 2016",2016,"D.C. Circuit",0,0,0,0,0,1,0.0833333333333333
"1493","Roger Miner (2)","Roger","Miner","Roger Miner (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.285714285714286
"1507","Roger Miner (2)","Roger","Miner","Roger Miner (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.291666666666667
"1517","Roger Miner (2)","Roger","Miner","Roger Miner (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.4
"1528","Roger Miner (2)","Roger","Miner","Roger Miner (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.314814814833333
"346","Karen Moore (6)","Karen","Moore","Karen Moore (6) 1999",1999,"Sixth Circuit",0,0,0,0,0,1,-0.333333333333333
"348","Karen Moore (6)","Karen","Moore","Karen Moore (6) 2002",2002,"Sixth Circuit",0,0,0,0,0,1,-0.611111111111111
"351","Karen Moore (6)","Karen","Moore","Karen Moore (6) 2006",2006,"Sixth Circuit",0,0,0,0,0,1,-0.733333333333333
"353","Karen Moore (6)","Karen","Moore","Karen Moore (6) 2010",2010,"Sixth Circuit",0,0,0,0,0,1,-0.1611111111
"356","Karen Moore (6)","Karen","Moore","Karen Moore (6) 2013",2013,"Sixth Circuit",0,0,0,0,0,1,-0.537037037037037
"359","Karen Moore (6)","Karen","Moore","Karen Moore (6) 2017",2017,"Sixth Circuit",0,0,0,0,0,1,-0.208333333333333
"407","Kimberly Moore (Fed)","Kimberly","Moore","Kimberly Moore (Fed) 2011",2011,"Federal Circuit",1,0,0,0,0,1,0
"410","Kimberly Moore (Fed)","Kimberly","Moore","Kimberly Moore (Fed) 2014",2014,"Federal Circuit",1,0,0,0,0,1,0
"413","Kimberly Moore (Fed)","Kimberly","Moore","Kimberly Moore (Fed) 2017",2017,"Federal Circuit",1,0,0,0,0,1,0.0277777777777778
"571","Lewis Morgan (11)","Lewis","Morgan","Lewis Morgan (11) 1990",1990,"Eleventh Circuit",0,1,0,0,0,1,-0.333333333333333
"374","Nancy Moritz (10)","Nancy","Moritz","Nancy Moritz (10) 2015",2015,"Tenth Circuit",0,0,0,0,0,1,0.0793650793809524
"290","Diana Motz (4)","Diana","Motz","Diana Motz (4) 2002",2002,"Fourth Circuit",0,0,0,0,0,1,-0.266666666666667
"291","Diana Motz (4)","Diana","Motz","Diana Motz (4) 2005",2005,"Fourth Circuit",0,0,0,0,0,1,0.0666666666666667
"292","Diana Motz (4)","Diana","Motz","Diana Motz (4) 2013",2013,"Fourth Circuit",0,0,0,0,0,1,-0.25
"294","Diana Motz (4)","Diana","Motz","Diana Motz (4) 2016",2016,"Fourth Circuit",0,0,0,0,0,1,-0.407407407407407
"146","Mary Murguia (9)","Mary","Murguia","Mary Murguia (9) 2014",2014,"Ninth Circuit",0,0,0,0,1,0,0.666666666666667
"148","Mary Murguia (9)","Mary","Murguia","Mary Murguia (9) 2018",2018,"Ninth Circuit",0,0,0,0,1,0,0.133333333333333
"675","Francis Murnaghan, Jr. (4)","Francis","Murnaghan, Jr.","Francis Murnaghan, Jr. (4) 1990",1990,"Fourth Circuit",0,1,0,0,0,1,-0.166666666666667
"681","Francis Murnaghan, Jr. (4)","Francis","Murnaghan, Jr.","Francis Murnaghan, Jr. (4) 1993",1993,"Fourth Circuit",0,1,0,0,0,1,-0.291666666666667
"686","Francis Murnaghan, Jr. (4)","Francis","Murnaghan, Jr.","Francis Murnaghan, Jr. (4) 1998",1998,"Fourth Circuit",0,1,0,0,0,1,-0.291666666666667
"233","Diana Murphy (8)","Diana","Murphy","Diana Murphy (8) 2001",2001,"Eighth Circuit",0,0,0,0,0,1,-0.333333333333333
"234","Diana Murphy (8)","Diana","Murphy","Diana Murphy (8) 2005",2005,"Eighth Circuit",0,0,0,0,0,1,-0.130952380952381
"235","Diana Murphy (8)","Diana","Murphy","Diana Murphy (8) 2008",2008,"Eighth Circuit",0,0,0,0,0,1,-0.0185185185185185
"236","Diana Murphy (8)","Diana","Murphy","Diana Murphy (8) 2012",2012,"Eighth Circuit",0,0,0,0,0,1,-0.166666666666667
"237","Diana Murphy (8)","Diana","Murphy","Diana Murphy (8) 2016",2016,"Eighth Circuit",0,0,0,0,0,1,0.320987654296296
"886","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 1998",1998,"Tenth Circuit",0,1,0,0,0,1,0.2222222222
"890","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 2001",2001,"Tenth Circuit",0,1,0,0,0,1,0.333333333333333
"894","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 2004",2004,"Tenth Circuit",0,1,0,0,0,1,0.333333333333333
"899","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 2009",2009,"Tenth Circuit",0,1,0,0,0,1,0
"903","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 2013",2013,"Tenth Circuit",0,1,0,0,0,1,0.142857142857143
"907","Michael Murphy (10)","Michael","Murphy","Michael Murphy (10) 2015",2015,"Tenth Circuit",0,1,0,0,0,1,0.625
"1620","David Nelson (6)","David","Nelson","David Nelson (6) 1990",1990,"Sixth Circuit",1,1,0,0,0,1,0.666666666666667
"1629","David Nelson (6)","David","Nelson","David Nelson (6) 1993",1993,"Sixth Circuit",1,1,0,0,0,1,-0.0833333333333333
"1634","David Nelson (6)","David","Nelson","David Nelson (6) 1995",1995,"Sixth Circuit",1,1,0,0,0,1,0.555555555555556
"1648","David Nelson (6)","David","Nelson","David Nelson (6) 1999",1999,"Sixth Circuit",1,1,0,0,0,1,0.642857142857143
"1657","David Nelson (6)","David","Nelson","David Nelson (6) 2002",2002,"Sixth Circuit",1,1,0,0,0,1,0.583333333333333
"1666","David Nelson (6)","David","Nelson","David Nelson (6) 2006",2006,"Sixth Circuit",1,1,0,0,0,1,0.345238095238095
"298","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 1990",1990,"Ninth Circuit",0,0,0,0,0,1,-0.222222222222222
"301","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 1994",1994,"Ninth Circuit",0,0,0,0,0,1,-0.2
"304","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 1998",1998,"Ninth Circuit",0,0,0,0,0,1,-0.555555555555556
"307","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 2001",2001,"Ninth Circuit",0,0,0,0,0,1,-0.333333333333333
"313","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 2005",2005,"Ninth Circuit",0,0,0,0,0,1,-0.533333333333333
"319","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 2009",2009,"Ninth Circuit",0,0,0,0,0,1,-0.3
"324","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 2014",2014,"Ninth Circuit",0,0,0,0,0,1,-0.5
"329","Dorothy Nelson (9)","Dorothy","Nelson","Dorothy Nelson (9) 2018",2018,"Ninth Circuit",0,0,0,0,0,1,-0.111111111111111
"1384","Thomas Nelson (9)","Thomas","Nelson","Thomas Nelson (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.416666666666667
"1399","Thomas Nelson (9)","Thomas","Nelson","Thomas Nelson (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,0.268518518527778
"1413","Thomas Nelson (9)","Thomas","Nelson","Thomas Nelson (9) 2001",2001,"Ninth Circuit",1,1,0,0,0,1,0.4
"1428","Thomas Nelson (9)","Thomas","Nelson","Thomas Nelson (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,0.541666666666667
"1444","Thomas Nelson (9)","Thomas","Nelson","Thomas Nelson (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.261904761904762
"1470","Jon Newman (2)","Jon","Newman","Jon Newman (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0
"1479","Jon Newman (2)","Jon","Newman","Jon Newman (2) 1992",1992,"Second Circuit",1,1,0,0,0,1,-0.933333333333333
"1489","Jon Newman (2)","Jon","Newman","Jon Newman (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.0555555555555555
"1503","Jon Newman (2)","Jon","Newman","Jon Newman (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,-0.133333333333333
"1513","Jon Newman (2)","Jon","Newman","Jon Newman (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,-0.222222222222222
"1522","Jon Newman (2)","Jon","Newman","Jon Newman (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,-0.25
"1532","Jon Newman (2)","Jon","Newman","Jon Newman (2) 2012",2012,"Second Circuit",1,1,0,0,0,1,0
"1539","Jon Newman (2)","Jon","Newman","Jon Newman (2) 2015",2015,"Second Circuit",1,1,0,0,0,1,0.0740740740555555
"402","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 1995",1995,"Federal Circuit",1,0,0,0,0,1,0
"403","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 1999",1999,"Federal Circuit",1,0,0,0,0,1,0.666666666666667
"404","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2003",2003,"Federal Circuit",1,0,0,0,0,1,0
"405","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2004",2004,"Federal Circuit",1,0,0,0,0,1,0
"406","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2006",2006,"Federal Circuit",1,0,0,0,0,1,0.333333333333333
"408","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2011",2011,"Federal Circuit",1,0,0,0,0,1,0.0952380952380952
"411","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2014",2014,"Federal Circuit",1,0,0,0,0,1,-0.2
"414","Pauline Newman (Fed)","Pauline","Newman","Pauline Newman (Fed) 2017",2017,"Federal Circuit",1,0,0,0,0,1,0
"1","Jacqueline Nguyen (9)","Jacqueline","Nguyen","Jacqueline Nguyen (9) 2018",2018,"Ninth Circuit",0,0,1,0,0,0,0
"1316","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 1993",1993,"Fourth Circuit",1,1,0,0,0,1,0.333333333333333
"1325","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 1999",1999,"Fourth Circuit",1,1,0,0,0,1,0.8222222222
"1331","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 2002",2002,"Fourth Circuit",1,1,0,0,0,1,1
"1339","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 2005",2005,"Fourth Circuit",1,1,0,0,0,1,0.586666666666667
"1344","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 2009",2009,"Fourth Circuit",1,1,0,0,0,1,0.566666666666667
"1349","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 2013",2013,"Fourth Circuit",1,1,0,0,0,1,0.388888888888889
"1355","Paul Niemeyer (4)","Paul","Niemeyer","Paul Niemeyer (4) 2016",2016,"Fourth Circuit",1,1,0,0,0,1,0.4888888889
"270","Helen Nies (Fed)","Helen","Nies","Helen Nies (Fed) 1990",1990,"Federal Circuit",0,0,0,0,0,1,0
"271","Helen Nies (Fed)","Helen","Nies","Helen Nies (Fed) 1992",1992,"Federal Circuit",0,0,0,0,0,1,0
"272","Helen Nies (Fed)","Helen","Nies","Helen Nies (Fed) 1995",1995,"Federal Circuit",0,0,0,0,0,1,0
"1365","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 1990",1990,"Ninth Circuit",1,1,0,0,0,1,0.611111111111111
"1378","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.166666666666667
"1394","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 1998",1998,"Ninth Circuit",1,1,0,0,0,1,-0.1944444445
"1407","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 2001",2001,"Ninth Circuit",1,1,0,0,0,1,0.444444444416667
"1423","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,0.277777777777778
"1437","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.157407407388889
"1450","John Noonan, Jr. (9)","John","Noonan, Jr.","John Noonan, Jr. (9) 2014",2014,"Ninth Circuit",1,1,0,0,0,1,0.296296296296296
"1617","Alan Norris (6)","Alan","Norris","Alan Norris (6) 1990",1990,"Sixth Circuit",1,1,0,0,0,1,0.666666666666667
"1631","Alan Norris (6)","Alan","Norris","Alan Norris (6) 1995",1995,"Sixth Circuit",1,1,0,0,0,1,0.198412698428571
"1643","Alan Norris (6)","Alan","Norris","Alan Norris (6) 1998",1998,"Sixth Circuit",1,1,0,0,0,1,0
"1645","Alan Norris (6)","Alan","Norris","Alan Norris (6) 1999",1999,"Sixth Circuit",1,1,0,0,0,1,0.4
"1655","Alan Norris (6)","Alan","Norris","Alan Norris (6) 2002",2002,"Sixth Circuit",1,1,0,0,0,1,0.638888888888889
"1663","Alan Norris (6)","Alan","Norris","Alan Norris (6) 2006",2006,"Sixth Circuit",1,1,0,0,0,1,0.666666666666667
"1671","Alan Norris (6)","Alan","Norris","Alan Norris (6) 2010",2010,"Sixth Circuit",1,1,0,0,0,1,0.0666666666666667
"705","William Norris (9)","William","Norris","William Norris (9) 1990",1990,"Ninth Circuit",0,1,0,0,0,1,-0.666666666666667
